benchmark,reward,walltime,commandline
benchmark://cbench-v1/sha,1.3143812709030098,0.03618884086608887,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.038179874420166016,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.04096078872680664,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/sha,1.3143812709030098,0.039304256439208984,opt -sroa -instcombine -simplifycfg -newgvn -mem2reg -jump-threading -gvn -gvn-hoist -instsimplify -early-cse-memssa -loop-rotate -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04500770568847656,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04510021209716797,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.045935869216918945,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.042775630950927734,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04647254943847656,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04567861557006836,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04394268989562988,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.044260501861572266,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.045897483825683594,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch,0.7349726775956285,0.04378819465637207,opt -simplifycfg -loop-versioning -instcombine -newgvn -jump-threading -mem2reg -sroa -loop-rotate -gvn -early-cse-memssa -instsimplify -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch2,0.8805970149253732,0.035212039947509766,opt -simplifycfg -loop-versioning -jump-threading -newgvn -gvn-hoist -instsimplify -gvn -mem2reg -sroa -instcombine -early-cse-memssa -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch2,0.8805970149253732,0.0315403938293457,opt -simplifycfg -loop-versioning -jump-threading -newgvn -gvn-hoist -instsimplify -gvn -mem2reg -sroa -instcombine -early-cse-memssa -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch2,0.8805970149253732,0.03550243377685547,opt -simplifycfg -loop-versioning -jump-threading -newgvn -gvn-hoist -instsimplify -gvn -mem2reg -sroa -instcombine -early-cse-memssa -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/stringsearch2,0.8805970149253732,0.0347592830657959,opt -simplifycfg -loop-versioning -jump-threading -newgvn -gvn-hoist -instsimplify -gvn -mem2reg -sroa -instcombine -early-cse-memssa -break-crit-edges input.bc -o output.bc
